human_id	human	mouse_id	mouse	phenotype_plusAO	percentile_plusAO	n_mice	n_guides	excluded_family
ENSG00000151466	SCLT1	ENSMUSG00000059834	Sclt1	1.16760745158	0.92319317037	19	4	False
ENSG00000144285	SCN1A	ENSMUSG00000064329	Scn1a	0.523004820095	0.792433320961	37	4	False
ENSG00000105711	SCN1B	ENSMUSG00000019194	Scn1b	-1.84456453096	0.158359403998	45	4	False
ENSG00000136531	SCN2A	ENSMUSG00000075318	Scn2a	-0.650958272113	0.366907047033	36	4	False
ENSG00000153253	SCN3A	ENSMUSG00000057182	Scn3a	0.181796744605	0.676043268466	27	4	False
ENSG00000169432	SCN9A	ENSMUSG00000075316	Scn9a	1.25044263447	0.932525584602	10	4	False
ENSG00000054282	SDCCAG8	ENSMUSG00000026504	Sdccag8	0.539930314804	0.796993477915	33	4	False
ENSG00000073578	SDHA	ENSMUSG00000021577	Sdha	1.18049669078	0.92446577231	38	4	False
ENSG00000117118	SDHB	ENSMUSG00000009863	Sdhb	-0.837764108953	0.317222546264	44	4	False
ENSG00000100934	SEC23A	ENSMUSG00000020986	Sec23a	0.583848638982	0.808818070948	49	4	False
ENSG00000138674	SEC31A	ENSMUSG00000035325	Sec31a	-0.986774222091	0.282119942733	18	4	False
ENSG00000007908	SELE	ENSMUSG00000026582	Sele	0.962574484825	0.893393074924	42	4	False
ENSG00000187764	SEMA4D	ENSMUSG00000021451	Sema4d	0.0861596066482	0.639562012832	30	4	False
ENSG00000112902	SEMA5A	ENSMUSG00000022231	Sema5a	1.87191412373	0.975634975343	46	4	False
ENSG00000092421	SEMA6A	ENSMUSG00000019647	Sema6a	-0.923282219607	0.297550241264	39	4	False
ENSG00000135919	SERPINE2	ENSMUSG00000026249	Serpine2	-0.497624628509	0.415690121427	46	4	False
ENSG00000163536	SERPINI1	ENSMUSG00000027834	Serpini1	-1.36389251456	0.213876663662	28	4	False
ENSG00000152217	SETBP1	ENSMUSG00000024548	Setbp1	-0.189469273975	0.525717164219	28	4	False
ENSG00000168137	SETD5	ENSMUSG00000034269	Setd5	-1.99877271072	0.144466832812	26	4	False
ENSG00000143379	SETDB1	ENSMUSG00000015697	Setdb1	-0.604049407163	0.3808526433	16	4	False
ENSG00000107290	SETX	ENSMUSG00000043535	Setx	-0.871491375235	0.309692984782	32	4	False
ENSG00000170624	SGCD	ENSMUSG00000020354	Sgcd	-0.907523620518	0.301155946763	20	4	False
ENSG00000127990	SGCE	ENSMUSG00000004631	Sgce	-1.00616655278	0.278567262315	39	4	False
ENSG00000147010	SH3KBP1	ENSMUSG00000040990	Sh3kbp1	0.622200269386	0.818998886473	40	4	False
ENSG00000162105	SHANK2	ENSMUSG00000037541	Shank2	-0.310941667387	0.479585343868	47	4	False
ENSG00000251322	SHANK3	ENSMUSG00000022623	Shank3	1.07983181737	0.911792777984	49	4	False
ENSG00000108061	SHOC2	ENSMUSG00000024976	Shoc2	-3.48851792622	0.0666260141047	26	4	False
ENSG00000147955	SIGMAR1	ENSMUSG00000036078	Sigmar1	-1.33205583952	0.21864892094	44	4	False
ENSG00000120725	SIL1	ENSMUSG00000024357	Sil1	-0.825511281236	0.320298000954	49	4	False
ENSG00000112246	SIM1	ENSMUSG00000019913	Sim1	-0.176476649688	0.531602948194	40	4	False
ENSG00000169375	SIN3A	ENSMUSG00000042557	Sin3a	-3.11041578057	0.0796171589162	32	4	False
ENSG00000105738	SIPA1L3	ENSMUSG00000030583	Sipa1l3	0.989717307412	0.898536507768	28	4	False
ENSG00000126778	SIX1	ENSMUSG00000051367	Six1	-1.35456497637	0.215679516411	47	4	False
ENSG00000138083	SIX3	ENSMUSG00000038805	Six3	1.21632386072	0.928813828941	40	4	False
ENSG00000177045	SIX5	ENSMUSG00000040841	Six5	-0.647970273597	0.367437297842	38	4	False
ENSG00000184302	SIX6	ENSMUSG00000021099	Six6	0.425607593392	0.7604591972	27	4	False
ENSG00000157933	SKI	ENSMUSG00000029050	Ski	1.71909062621	0.968847764993	56	4	False
ENSG00000064651	SLC12A2	ENSMUSG00000024597	Slc12a2	0.0922584793975	0.642160241794	41	4	False
ENSG00000124140	SLC12A5	ENSMUSG00000017740	Slc12a5	-0.340722504545	0.46929847818	41	4	False
ENSG00000119899	SLC17A5	ENSMUSG00000049624	Slc17a5	-0.57729046527	0.388965480672	43	4	False
ENSG00000106688	SLC1A1	ENSMUSG00000024935	Slc1a1	0.466917562655	0.773715467416	47	4	False
ENSG00000110436	SLC1A2	ENSMUSG00000005089	Slc1a2	-0.655181807166	0.365793520335	42	4	False
ENSG00000168575	SLC20A2	ENSMUSG00000037656	Slc20a2	-0.669393019617	0.361074288138	30	4	False
ENSG00000092096	SLC22A17	ENSMUSG00000022199	Slc22a17	-0.829507708065	0.319502624742	35	4	False
ENSG00000188467	SLC24A5	ENSMUSG00000035183	Slc24a5	-0.777788046867	0.332069568906	42	4	False
ENSG00000115840	SLC25A12	ENSMUSG00000027010	Slc25a12	-0.500766857237	0.41462961981	39	4	False
ENSG00000004864	SLC25A13	ENSMUSG00000015112	Slc25a13	-0.156774163732	0.539768810647	24	4	False
ENSG00000144741	SLC25A26	ENSMUSG00000045100	Slc25a26	-0.200403518116	0.520785831698	35	4	False
ENSG00000153291	SLC25A27	ENSMUSG00000023912	Slc25a27	-0.183738180963	0.528580518585	26	4	False
ENSG00000114120	SLC25A36	ENSMUSG00000032449	Slc25a36	-3.35317413527	0.0707089453311	29	4	False
ENSG00000151729	SLC25A4	ENSMUSG00000031633	Slc25a4	0.137893673965	0.660241794369	42	4	False
ENSG00000164209	SLC25A46	ENSMUSG00000024259	Slc25a46	-0.0770871415023	0.571955034731	33	4	False
ENSG00000117394	SLC2A1	ENSMUSG00000028645	Slc2a1	-1.02496992744	0.274696431412	55	4	False
ENSG00000101438	SLC32A1	ENSMUSG00000037771	Slc32a1	-1.0526669619	0.268704597275	50	4	False
ENSG00000033867	SLC4A7	ENSMUSG00000021733	Slc4a7	0.266772507258	0.708017392227	27	4	False
ENSG00000157103	SLC6A1	ENSMUSG00000030310	Slc6a1	0.521221851043	0.79177050745	39	4	False
ENSG00000197106	SLC6A17	ENSMUSG00000027894	Slc6a17	0.100232689842	0.645394771727	37	4	False
ENSG00000165970	SLC6A5	ENSMUSG00000039728	Slc6a5	-0.0910636189589	0.566705551726	31	4	False
ENSG00000013293	SLC7A14	ENSMUSG00000069072	Slc7a14	0.899834142773	0.881356381568	34	4	False
ENSG00000181804	SLC9A9	ENSMUSG00000031129	Slc9a9	0.311256907162	0.723447690758	36	4	False
ENSG00000145147	SLIT2	ENSMUSG00000031558	Slit2	-1.4740857644	0.198764515616	15	4	False
ENSG00000178235	SLITRK1	ENSMUSG00000075478	Slitrk1	-1.23329935314	0.234503420118	16	4	False
ENSG00000170365	SMAD1	ENSMUSG00000031681	Smad1	0.11146776764	0.650007953762	37	4	False
ENSG00000175387	SMAD2	ENSMUSG00000024563	Smad2	1.54938061525	0.958189723739	20	4	False
ENSG00000166949	SMAD3	ENSMUSG00000032402	Smad3	0.192544556621	0.680338300016	38	4	False
ENSG00000141646	SMAD4	ENSMUSG00000024515	Smad4	0.63547338928	0.822657617053	31	4	False
ENSG00000137834	SMAD6	ENSMUSG00000036867	Smad6	-0.955407864449	0.289808579458	49	4	False
ENSG00000080503	SMARCA2	ENSMUSG00000024921	Smarca2	-0.0699535704582	0.575348639907	34	4	False
ENSG00000127616	SMARCA4	ENSMUSG00000032187	Smarca4	-10.5185742276	0.00564717111194	30	4	False
ENSG00000163104	SMARCAD1	ENSMUSG00000029920	Smarcad1	0.302169188479	0.719417784612	16	4	False
ENSG00000099956	SMARCB1	ENSMUSG00000000902	Smarcb1	-1.33037201846	0.218967071425	46	4	False
ENSG00000173473	SMARCC1	ENSMUSG00000032481	Smarcc1	-9.69395104124	0.0072909486187	31	4	False
ENSG00000139613	SMARCC2	ENSMUSG00000025369	Smarcc2	-1.57722171089	0.18672782226	32	4	False
ENSG00000066117	SMARCD1	ENSMUSG00000023018	Smarcd1	0.771303598586	0.854313590328	41	4	False
ENSG00000073584	SMARCE1	ENSMUSG00000037935	Smarce1	-10.2630774743	0.00633649716316	49	4	False
ENSG00000072501	SMC1A	ENSMUSG00000041133	Smc1a	-1.60562718741	0.183440267246	31	4	False
ENSG00000108055	SMC3	ENSMUSG00000024974	Smc3	-2.07427348432	0.138581048836	14	4	False
ENSG00000101596	SMCHD1	ENSMUSG00000024054	Smchd1	1.13503606447	0.918792088658	26	4	False
ENSG00000128602	SMO	ENSMUSG00000001761	Smo	0.59232282649	0.811469324991	44	4	False
ENSG00000103056	SMPD3	ENSMUSG00000031906	Smpd3	0.615626842136	0.817408134047	46	4	False
ENSG00000102172	SMS	ENSMUSG00000071708	Sms	-0.0627649171954	0.577787793626	22	4	False
ENSG00000019549	SNAI2	ENSMUSG00000022676	Snai2	0.669575214648	0.83108860491	12	4	False
ENSG00000132639	SNAP25	ENSMUSG00000027273	Snap25	-1.0452147614	0.270136274458	37	4	False
ENSG00000145335	SNCA	ENSMUSG00000025889	Snca	1.24922150405	0.932366509359	36	4	False
ENSG00000074317	SNCB	ENSMUSG00000034891	Sncb	0.208340442136	0.68548173286	38	4	False
ENSG00000159210	SNF8	ENSMUSG00000006058	Snf8	-5.4838907929	0.0287661063683	30	4	False
ENSG00000104852	SNRNP70	ENSMUSG00000063511	Snrnp70	-7.62498917765	0.0139190837266	26	4	False
ENSG00000125835	SNRPB	ENSMUSG00000027404	Snrpb	-4.56672269958	0.0434010286866	43	4	False
ENSG00000128739	SNRPN	ENSMUSG00000102252	Snrpn	0.822563958821	0.866297258603	44	4	False
ENSG00000101400	SNTA1	ENSMUSG00000027488	Snta1	-0.400487559363	0.449732223342	50	4	False
ENSG00000086300	SNX10	ENSMUSG00000038301	Snx10	0.552357710784	0.800228007848	38	4	False
ENSG00000291237	SOD2	ENSMUSG00000006818	Sod2	-24.0564277389	2.65125404316e-05	38	4	False
ENSG00000165643	SOHLH1	ENSMUSG00000059625	Sohlh1	-0.791336577854	0.328357813246	48	4	False
ENSG00000159140	SON	ENSMUSG00000022961	Son	-3.02134529052	0.0829577390106	9	4	False
ENSG00000095637	SORBS1	ENSMUSG00000025006	Sorbs1	0.40405095521	0.752982660799	29	4	False
ENSG00000137642	SORL1	ENSMUSG00000049313	Sorl1	-0.483612559465	0.420833554271	45	4	False
ENSG00000134243	SORT1	ENSMUSG00000068747	Sort1	-0.631689664557	0.372050479877	23	4	False
ENSG00000115904	SOS1	ENSMUSG00000024241	Sos1	-0.493932425012	0.416856673206	41	4	False
ENSG00000100485	SOS2	ENSMUSG00000034801	Sos2	-0.224193104707	0.512142743518	12	4	False
ENSG00000100146	SOX10	ENSMUSG00000033006	Sox10	-0.206810003872	0.518187602736	44	4	False
ENSG00000176887	SOX11	ENSMUSG00000063632	Sox11	-5.14085483517	0.0335913887269	54	4	False
ENSG00000164736	SOX17	ENSMUSG00000025902	Sox17	-0.383536642091	0.455458932075	54	4	False
ENSG00000203883	SOX18	ENSMUSG00000046470	Sox18	-3.18676905744	0.076594729307	46	4	False
ENSG00000181449	SOX2	ENSMUSG00000074637	Sox2	-0.15608351745	0.540139986213	32	4	False
ENSG00000134595	SOX3	ENSMUSG00000045179	Sox3	2.06761701003	0.982475210775	42	4	False
ENSG00000124766	SOX4	ENSMUSG00000076431	Sox4	-1.71655684414	0.171191473567	45	4	False
ENSG00000134532	SOX5	ENSMUSG00000041540	Sox5	1.36141211988	0.943077575693	37	4	False
ENSG00000125398	SOX9	ENSMUSG00000000567	Sox9	-0.712176650088	0.348825494459	48	4	False
ENSG00000135899	SP110	ENSMUSG00000070034	Sp110	0.750863858317	0.851079060396	41	4	False
ENSG00000105866	SP4	ENSMUSG00000025323	Sp4	-4.16065658259	0.0513017657352	34	4	False
ENSG00000170374	SP7	ENSMUSG00000060284	Sp7	-0.161738342774	0.537912932817	43	4	False
ENSG00000021574	SPAST	ENSMUSG00000024068	Spast	-0.0555288084824	0.580810223236	26	4	False
ENSG00000100014	SPECC1L	ENSMUSG00000033444	Specc1l	-2.66117198338	0.100509040776	35	4	False
ENSG00000176170	SPHK1	ENSMUSG00000061878	Sphk1	0.0456979035546	0.62407868922	35	4	False
ENSG00000066336	SPI1	ENSMUSG00000002111	Spi1	-0.725300624281	0.344901638475	35	4	False
ENSG00000138600	SPPL2A	ENSMUSG00000027366	Sppl2a	-0.14697969781	0.543904766955	29	4	False
ENSG00000166068	SPRED1	ENSMUSG00000027351	Spred1	-0.144756071008	0.545389469219	24	4	False
ENSG00000198369	SPRED2	ENSMUSG00000045671	Spred2	0.0134332820374	0.609814942468	52	4	False
ENSG00000197694	SPTAN1	ENSMUSG00000057738	Sptan1	-1.32938562303	0.219046609046	33	4	False
ENSG00000070182	SPTB	ENSMUSG00000021061	Sptb	0.0769057938896	0.636009332414	28	4	False
ENSG00000100596	SPTLC2	ENSMUSG00000021036	Sptlc2	-2.00727232079	0.143618431518	29	4	False
ENSG00000161011	SQSTM1	ENSMUSG00000015837	Sqstm1	-0.656565641986	0.365422344769	50	4	False
ENSG00000072310	SREBF1	ENSMUSG00000020538	Srebf1	-0.0413413237569	0.586271806565	40	4	False
ENSG00000198911	SREBF2	ENSMUSG00000022463	Srebf2	-1.58115373389	0.186356646694	40	4	False
ENSG00000167720	SRR	ENSMUSG00000001323	Srr	-1.92947927947	0.150776817435	11	4	False
ENSG00000167978	SRRM2	ENSMUSG00000039218	Srrm2	-2.49212295905	0.108409777825	24	4	False
ENSG00000136450	SRSF1	ENSMUSG00000018379	Srsf1	-6.12376991227	0.0227742722308	48	4	False
ENSG00000184895	SRY	ENSMUSG00000069036	Sry	-0.251437617544	0.50063630097	45	4	False
ENSG00000180879	SSR4	ENSMUSG00000002014	Ssr4	1.07231690789	0.910997401771	35	4	False
ENSG00000162009	SSTR5	ENSMUSG00000050824	Sstr5	-2.01863281656	0.142610954982	55	4	False
ENSG00000126091	ST3GAL3	ENSMUSG00000028538	St3gal3	-1.63879092022	0.179145235696	24	4	False
ENSG00000115525	ST3GAL5	ENSMUSG00000056091	St3gal5	-0.177568125039	0.531125722467	35	4	False
ENSG00000118007	STAG1	ENSMUSG00000037286	Stag1	-0.525727576541	0.406251657034	23	4	False
ENSG00000101972	STAG2	ENSMUSG00000025862	Stag2	-3.26465277257	0.0735722996978	37	4	False
ENSG00000115415	STAT1	ENSMUSG00000026104	Stat1	0.887316072987	0.879235378334	40	4	False
ENSG00000170581	STAT2	ENSMUSG00000040033	Stat2	1.15704861394	0.92139031762	41	4	False
ENSG00000168610	STAT3	ENSMUSG00000004040	Stat3	0.318199808987	0.725515668911	51	4	False
ENSG00000138378	STAT4	ENSMUSG00000062939	Stat4	0.233152863159	0.695768598547	21	4	False
ENSG00000173757	STAT5B	ENSMUSG00000020919	Stat5b	-0.902727230388	0.302322498542	41	4	False
ENSG00000167323	STIM1	ENSMUSG00000030987	Stim1	-5.12997397841	0.0336444138077	30	4	False
ENSG00000198648	STK39	ENSMUSG00000027030	Stk39	-0.392195566887	0.452330452304	23	4	False
ENSG00000104435	STMN2	ENSMUSG00000027500	Stmn2	0.734671380827	0.846784028846	38	4	False
ENSG00000137868	STRA6	ENSMUSG00000032327	Stra6	0.781840403333	0.856434593563	34	4	False
ENSG00000266173	STRADA	ENSMUSG00000069631	Strada	-0.0536822830245	0.581393499125	36	4	False
ENSG00000163527	STT3B	ENSMUSG00000032437	Stt3b	0.15511322298	0.665650352617	25	4	False
ENSG00000103266	STUB1	ENSMUSG00000039615	Stub1	-0.686915944546	0.355877830214	35	4	True
ENSG00000124222	STX16	ENSMUSG00000027522	Stx16	-1.40100945585	0.208521130495	37	4	False
ENSG00000099365	STX1B	ENSMUSG00000030806	Stx1b	-2.01448300694	0.143035155629	41	4	False
ENSG00000162236	STX5	ENSMUSG00000010110	Stx5a	-0.527457158211	0.40540325574	23	4	False
ENSG00000136854	STXBP1	ENSMUSG00000026797	Stxbp1	-1.01784059349	0.276446259081	41	4	False
ENSG00000136143	SUCLA2	ENSMUSG00000022110	Sucla2	-1.29859296788	0.223633278541	27	4	False
ENSG00000163541	SUCLG1	ENSMUSG00000052738	Suclg1	-1.28672910537	0.225489156371	35	4	False
ENSG00000094975	SUCO	ENSMUSG00000040297	Suco	-0.993700175541	0.28068826555	13	4	False
ENSG00000092201	SUPT16H	ENSMUSG00000035726	Supt16	0.282320099079	0.713107799989	11	4	False
ENSG00000159164	SV2A	ENSMUSG00000038486	Sv2a	-0.00288969794016	0.603451932764	41	4	False
ENSG00000008056	SYN1	ENSMUSG00000037217	Syn1	-0.103486777845	0.561350018559	35	4	False
ENSG00000157152	SYN2	ENSMUSG00000009394	Syn2	-0.637729217994	0.37040670237	39	4	False
ENSG00000185666	SYN3	ENSMUSG00000059602	Syn3	-1.43243174313	0.204968450077	47	4	False
ENSG00000135316	SYNCRIP	ENSMUSG00000032423	Syncrip	-0.668654070466	0.361445463704	34	4	False
ENSG00000131018	SYNE1	ENSMUSG00000096054	Syne1	-0.533636535742	0.402698976616	38	4	False
ENSG00000197283	SYNGAP1	ENSMUSG00000067629	Syngap1	-0.495909452957	0.416326422398	38	4	False
ENSG00000159082	SYNJ1	ENSMUSG00000022973	Synj1	0.168138896599	0.670316559733	15	4	False
ENSG00000102003	SYP	ENSMUSG00000031144	Syp	0.190426009744	0.679595948884	38	4	False
ENSG00000143469	SYT14	ENSMUSG00000016200	Syt14	-1.09206091736	0.260008484013	27	4	False
ENSG00000143858	SYT2	ENSMUSG00000026452	Syt2	-0.724241350843	0.345272814041	20	4	False
ENSG00000146399	TAAR1	ENSMUSG00000056379	Taar1	0.822380916371	0.866138183361	37	4	False
ENSG00000115353	TACR1	ENSMUSG00000030043	Tacr1	-1.59118971415	0.185084044753	36	4	False
ENSG00000169836	TACR3	ENSMUSG00000028172	Tacr3	0.238218732451	0.697677501458	24	4	False
ENSG00000115750	TAF1B	ENSMUSG00000059669	Taf1b	-5.95077784849	0.0239408240098	15	4	False
ENSG00000170921	TANC2	ENSMUSG00000053580	Tanc2	1.79694807136	0.972453470492	30	4	False
ENSG00000183597	TANGO2	ENSMUSG00000013539	Tango2	-1.94159228309	0.149822365979	36	4	False
ENSG00000160551	TAOK1	ENSMUSG00000017291	Taok1	1.8892946823	0.976430351556	24	4	False
ENSG00000120948	TARDBP	ENSMUSG00000041459	Tardbp	-1.04624098551	0.269871149054	31	4	False
ENSG00000128519	TAS2R16	ENSMUSG00000043865	Tas2r118	-0.575652404824	0.3894427064	21	4	False
ENSG00000036054	TBC1D23	ENSMUSG00000022749	Tbc1d23	0.0546296971879	0.627525319476	27	4	False
ENSG00000162065	TBC1D24	ENSMUSG00000036473	Tbc1d24	-0.48305241567	0.420992629514	38	4	False
ENSG00000146350	TBC1D32	ENSMUSG00000038122	Tbc1d32	0.303786063455	0.720213160825	41	4	False
ENSG00000141556	TBCD	ENSMUSG00000039230	Tbcd	-16.253617058	0.00103398907683	35	4	False
ENSG00000284770	TBCE	ENSMUSG00000039233	Tbce	-19.6739686199	0.000397688106474	19	4	False
ENSG00000145348	TBCK	ENSMUSG00000028030	Tbck	-0.515883112913	0.409274086643	20	4	False
ENSG00000183735	TBK1	ENSMUSG00000020115	Tbk1	-0.624618802501	0.374595683758	26	4	False
ENSG00000177565	TBL1XR1	ENSMUSG00000027630	Tbl1xr1	-3.56733380197	0.0647701362745	29	4	False
ENSG00000136535	TBR1	ENSMUSG00000035033	Tbr1	0.928245551231	0.886870989978	51	4	False
ENSG00000184058	TBX1	ENSMUSG00000009097	Tbx1	-3.381019468	0.0698605440373	43	4	False
ENSG00000143178	TBX19	ENSMUSG00000026572	Tbx19	0.434239400788	0.762686250597	46	4	False
ENSG00000121068	TBX2	ENSMUSG00000000093	Tbx2	-0.018439832017	0.596399597009	43	4	False
ENSG00000073861	TBX21	ENSMUSG00000001444	Tbx21	-0.589888192419	0.385094649769	43	4	False
ENSG00000122145	TBX22	ENSMUSG00000031241	Tbx22	0.517851666671	0.790789543454	21	4	False
ENSG00000135111	TBX3	ENSMUSG00000018604	Tbx3	1.00299890149	0.900604485922	32	4	False
ENSG00000121075	TBX4	ENSMUSG00000000094	Tbx4	-0.47447823275	0.424916485498	43	4	False
ENSG00000089225	TBX5	ENSMUSG00000018263	Tbx5	-0.022098223506	0.594649769341	29	4	False
ENSG00000149922	TBX6	ENSMUSG00000030699	Tbx6	-0.19527917693	0.523543135903	47	4	False
ENSG00000140262	TCF12	ENSMUSG00000032228	Tcf12	-0.0279588868445	0.591468264489	35	4	False
ENSG00000071564	TCF3	ENSMUSG00000020167	Tcf3	-3.25178895593	0.0739965003447	33	4	False
ENSG00000196628	TCF4	ENSMUSG00000053477	Tcf4	0.833690567018	0.868206161514	42	4	False
ENSG00000148737	TCF7L2	ENSMUSG00000024985	Tcf7l2	1.52455124585	0.956598971313	29	4	False
ENSG00000187079	TEAD1	ENSMUSG00000055320	Tead1	-0.577661634682	0.388912455591	28	4	False
ENSG00000099797	TECR	ENSMUSG00000031708	Tecr	-2.66207024726	0.100402990615	35	4	False
ENSG00000167074	TEF	ENSMUSG00000022389	Tef	-0.0688604002697	0.575719815473	37	4	False
ENSG00000120156	TEK	ENSMUSG00000006386	Tek	-0.724910811656	0.345166763879	35	4	False
ENSG00000218336	TENM3	ENSMUSG00000031561	Tenm3	-0.174653004536	0.532451349488	41	4	False
ENSG00000149256	TENM4	ENSMUSG00000048078	Tenm4	1.42001960068	0.94843310886	39	4	False
ENSG00000137203	TFAP2A	ENSMUSG00000021359	Tfap2a	0.432068313948	0.762155999788	37	4	False
ENSG00000090447	TFAP4	ENSMUSG00000005718	Tfap4	-0.0089995871333	0.601012779044	49	4	False
ENSG00000135457	TFCP2	ENSMUSG00000009733	Tfcp2	0.0498044948209	0.625510366403	37	4	False
ENSG00000198176	TFDP1	ENSMUSG00000038482	Tfdp1	-1.46663356391	0.199825017233	39	4	False
ENSG00000114126	TFDP2	ENSMUSG00000032411	Tfdp2	-1.25578730453	0.231268890185	33	4	False
ENSG00000114354	TFG	ENSMUSG00000022757	Tfg	-8.10817633291	0.0121162309773	22	4	False
ENSG00000072274	TFRC	ENSMUSG00000022797	Tfrc	-2.67335786502	0.0997136645633	27	4	False
ENSG00000106799	TGFBR1	ENSMUSG00000007613	Tgfbr1	-0.925728717541	0.296913940294	32	4	False
ENSG00000163513	TGFBR2	ENSMUSG00000032440	Tgfbr2	1.08895851732	0.912906304682	53	4	False
ENSG00000069702	TGFBR3	ENSMUSG00000029287	Tgfbr3	0.684316063818	0.83538363646	29	4	False
ENSG00000177426	TGIF1	ENSMUSG00000047407	Tgif1	-1.42915985933	0.205233575481	44	4	False
ENSG00000131931	THAP1	ENSMUSG00000037214	Thap1	-8.64360346447	0.0101543029853	34	4	False
ENSG00000168286	THAP11	ENSMUSG00000036442	Thap11	-4.30719223297	0.0483323612069	52	4	False
ENSG00000178726	THBD	ENSMUSG00000074743	Thbd	-0.434568199263	0.437059229015	43	4	False
ENSG00000079134	THOC1	ENSMUSG00000024287	Thoc1	-4.42829515181	0.0462113579723	16	4	False
ENSG00000126351	THRA	ENSMUSG00000058756	Thra	-0.550701854545	0.397078318044	43	4	False
ENSG00000151090	THRB	ENSMUSG00000021779	Thrb	-0.620411368403	0.375338034891	26	4	False
ENSG00000116001	TIA1	ENSMUSG00000071337	Tia1	1.41311568012	0.947849832971	8	4	False
ENSG00000156299	TIAM1	ENSMUSG00000002489	Tiam1	-0.629085546736	0.372898881171	44	4	False
ENSG00000035862	TIMP2	ENSMUSG00000017466	Timp2	0.347486601014	0.734582957739	36	4	False
ENSG00000100234	TIMP3	ENSMUSG00000020044	Timp3	0.682794947161	0.834800360571	43	4	False
ENSG00000146872	TLK2	ENSMUSG00000020694	Tlk2	0.0964786247764	0.643697969139	35	4	False
ENSG00000137462	TLR2	ENSMUSG00000027995	Tlr2	0.12424853724	0.654674160878	35	4	False
ENSG00000164342	TLR3	ENSMUSG00000031639	Tlr3	-0.470736878965	0.426136062357	25	4	False
ENSG00000136869	TLR4	ENSMUSG00000039005	Tlr4	0.200544189629	0.683254679463	18	4	False
ENSG00000187554	TLR5	ENSMUSG00000079164	Tlr5	1.31260079983	0.938305318416	18	4	False
ENSG00000196664	TLR7	ENSMUSG00000044583	Tlr7	-0.126031506291	0.552388779893	8	4	False
ENSG00000101916	TLR8	ENSMUSG00000040522	Tlr8	0.219383155877	0.690041889814	11	4	False
ENSG00000239732	TLR9	ENSMUSG00000045322	Tlr9	0.876416573014	0.876690174453	46	4	False
ENSG00000164438	TLX3	ENSMUSG00000040610	Tlx3	-2.71842359419	0.0976987114905	44	4	False
ENSG00000143183	TMCO1	ENSMUSG00000052428	Tmco1	-0.661958614916	0.363248316454	15	4	False
ENSG00000106460	TMEM106B	ENSMUSG00000029571	Tmem106b	1.85611823821	0.975051699454	26	4	False
ENSG00000152128	TMEM163	ENSMUSG00000026347	Tmem163	-0.315383836478	0.477411315552	29	4	False
ENSG00000134851	TMEM165	ENSMUSG00000029234	Tmem165	-0.687246437858	0.355771780052	34	4	False
ENSG00000196187	TMEM63A	ENSMUSG00000026519	Tmem63a	-0.791017100985	0.328463863407	40	4	False
ENSG00000165548	TMEM63C	ENSMUSG00000034145	Tmem63c	0.197390944457	0.682247202927	47	4	False
ENSG00000141655	TNFRSF11A	ENSMUSG00000026321	Tnfrsf11a	0.240576251416	0.698260777348	27	4	False
ENSG00000159958	TNFRSF13C	ENSMUSG00000068105	Tnfrsf13c	1.76988660097	0.971233893632	43	4	False
ENSG00000067182	TNFRSF1A	ENSMUSG00000030341	Tnfrsf1a	0.321482709228	0.726576170529	36	4	False
ENSG00000028137	TNFRSF1B	ENSMUSG00000028599	Tnfrsf1b	-0.336404058591	0.470942255687	40	4	False
ENSG00000186827	TNFRSF4	ENSMUSG00000029075	Tnfrsf4	-0.148456748693	0.543056365661	33	4	False
ENSG00000049249	TNFRSF9	ENSMUSG00000028965	Tnfrsf9	0.653477648059	0.827217774007	37	4	False
ENSG00000154310	TNIK	ENSMUSG00000027692	Tnik	0.428697282158	0.761201548332	36	4	False
ENSG00000064419	TNPO3	ENSMUSG00000012535	Tnpo3	-5.92886953152	0.0239938490906	27	4	False
ENSG00000090905	TNRC6A	ENSMUSG00000052707	Tnrc6a	0.149942273763	0.663794474787	23	4	False
ENSG00000100354	TNRC6B	ENSMUSG00000047888	Tnrc6b	-1.68697345556	0.173418526963	9	4	False
ENSG00000130204	TOMM40	ENSMUSG00000002984	Tomm40	0.324097843492	0.727583647065	42	4	False
ENSG00000141510	TP53	ENSMUSG00000059552	Trp53	2.34466616448	0.988254944589	46	4	False
ENSG00000073282	TP63	ENSMUSG00000022510	Trp63	-1.03934808139	0.271727026884	31	4	False
ENSG00000078900	TP73	ENSMUSG00000029026	Trp73	-0.328651871859	0.473381409407	41	4	False
ENSG00000111669	TPI1	ENSMUSG00000023456	Tpi1	-1.93463158547	0.150405641869	48	4	False
ENSG00000196511	TPK1	ENSMUSG00000029735	Tpk1	0.434558030238	0.762845325839	26	4	False
ENSG00000140416	TPM1	ENSMUSG00000032366	Tpm1	-0.701665267903	0.35195397423	42	4	False
ENSG00000047410	TPR	ENSMUSG00000006005	Tpr	0.631371882526	0.821331990031	25	4	False
ENSG00000131323	TRAF3	ENSMUSG00000021277	Traf3	-1.114379385	0.255872527706	42	4	False
ENSG00000182606	TRAK1	ENSMUSG00000032536	Trak1	-0.377327604904	0.457367834986	43	4	False
ENSG00000160218	TRAPPC10	ENSMUSG00000000374	Trappc10	-6.77416973543	0.0175247892253	26	4	False
ENSG00000182400	TRAPPC6B	ENSMUSG00000020993	Trappc6b	-0.131439732759	0.549525425526	43	4	False
