gene	background	synapse
Rims4	True	False
Rin1	True	False
Rin2	True	False
Rin3	True	False
Ring1	True	False
Rinl	True	False
Rint1	True	False
Riok1	True	False
Riok2	True	False
Riok3	True	False
Ripk1	True	False
Ripk2	True	False
Ripk3	True	False
Ripk4	True	False
Ripor1	True	False
Ripor2	True	False
Ripor3	True	False
Ripply1	True	False
Ripply2	True	False
Ripply3	True	False
Rit1	True	False
Rit2	True	False
Rita1	True	False
Rlbp1	True	False
Rlf	False	False
Rlim	True	False
Rln1	True	False
Rln3	True	False
Rmc1	True	False
Rmdn1	True	False
Rmdn2	True	False
Rmdn3	True	False
Rmi1	True	False
Rmi2	True	False
Rmnd1	True	False
Rmnd5a	True	False
Rmnd5b	True	False
Rnase1	True	False
Rnase10	True	False
Rnase11	True	False
Rnase12	True	False
Rnase13	True	False
Rnase2a	True	False
Rnase2b	True	False
Rnase4	True	False
Rnase6	True	False
Rnase9	True	False
Rnaseh1	True	False
Rnaseh2a	True	False
Rnaseh2b	True	False
Rnaseh2c	True	False
Rnasek	True	False
Rnasel	True	False
Rnd1	True	False
Rnd2	True	False
Rnd3	True	False
Rnf10	True	False
Rnf103	True	False
Rnf11	True	False
Rnf111	True	False
Rnf112	True	False
Rnf113a1	True	False
Rnf113a2	True	False
Rnf114	True	False
Rnf115	True	False
Rnf121	True	False
Rnf122	True	False
Rnf123	True	False
Rnf125	True	False
Rnf126	True	False
Rnf128	True	False
Rnf13	True	False
Rnf130	True	False
Rnf133	True	False
Rnf135	True	False
Rnf138	True	False
Rnf138rt1	True	False
Rnf139	True	False
Rnf14	True	False
Rnf141	True	False
Rnf144a	True	False
Rnf144b	True	False
Rnf145	True	False
Rnf146	True	False
Rnf148	True	False
Rnf149	True	False
Rnf150	True	False
Rnf151	True	False
Rnf152	True	False
Rnf157	True	False
Rnf165	True	False
Rnf166	True	False
Rnf167	True	False
Rnf168	True	False
Rnf169	True	False
Rnf17	True	False
Rnf170	True	False
Rnf180	True	False
Rnf181	True	False
Rnf182	True	False
Rnf183	True	False
Rnf185	True	False
Rnf186	True	False
Rnf187	True	False
Rnf19a	True	False
Rnf19b	True	False
Rnf2	True	False
Rnf20	True	False
Rnf207	True	False
Rnf208	True	False
Rnf212	True	False
Rnf212b	True	False
Rnf213	True	False
Rnf214	True	False
Rnf215	True	False
Rnf216	True	False
Rnf217	True	False
Rnf220	True	False
Rnf222	True	False
Rnf223	True	False
Rnf224	True	False
Rnf225	True	False
Rnf227	True	False
Rnf24	True	False
Rnf25	True	False
Rnf26	True	False
Rnf31	True	False
Rnf32	True	False
Rnf34	True	False
Rnf38	True	False
Rnf39	True	False
Rnf4	True	False
Rnf40	True	False
Rnf41	True	False
Rnf43	True	False
Rnf44	True	False
Rnf5	True	False
Rnf6	True	False
Rnf8	True	False
Rnft1	True	False
Rnft2	True	False
Rngtt	True	False
Rnh1	True	False
Rnmt	True	False
Rnpc3	True	False
Rnpep	True	False
Rnpepl1	True	False
Rnps1	True	False
Ro60	True	False
Robo1	True	False
Robo2	True	False
Robo4	True	False
Rock1	True	False
Rock2	True	False
Rogdi	True	False
Rom1	True	False
Romo1	True	False
Ropn1	True	False
Ropn1l	True	False
Ror1	True	False
Ror2	True	False
Rora	True	False
Rorb	True	False
Rorc	True	False
Ros1	True	False
Rp1	True	False
Rp1l1	True	False
Rp2	True	False
Rp9	True	False
Rpa1	True	False
Rpa2	True	False
Rpa3	True	False
Rpain	True	False
Rpap1	True	False
Rpap2	True	False
Rpap3	True	False
Rpe	True	False
Rpe65	True	False
Rpf1	True	False
Rpf2	True	False
Rpgr	True	False
Rpgrip1l	True	False
Rph3a	True	False
Rph3al	True	False
Rpia	True	False
Rpn1	True	False
Rpn2	True	False
Rpp14	True	False
Rpp21	True	False
Rpp25	True	False
Rpp25l	True	False
Rpp30	True	False
Rpp38	True	False
Rpp40	True	False
Rprd1a	True	False
Rprd1b	True	False
Rprd2	True	False
Rprm	True	False
Rprml	True	False
Rptn	True	False
Rptor	True	False
Rpusd1	True	False
Rpusd2	True	False
Rpusd3	True	False
Rpusd4	True	False
Rrad	True	False
Rraga	True	False
Rragb	True	False
Rragc	True	False
Rragd	True	False
Rras	True	False
Rras2	True	False
Rrbp1	True	False
Rreb1	True	False
Rrh	True	False
Rrm1	True	False
Rrm2	True	False
Rrm2b	True	False
Rrn3	True	False
Rrp9	True	False
Rrs1	True	False
Rs1	True	False
Rsad1	True	False
Rsad2	True	False
Rsbn1	True	False
Rsbn1l	True	False
Rsf1	True	False
Rsl1	True	False
Rslcan18	True	False
Rsph1	True	False
Rsph10b	True	False
Rsph14	True	False
Rsph3a	True	False
Rsph4a	True	False
Rsph6a	True	False
Rsph9	True	False
Rspo1	True	False
Rspo2	True	False
Rspo3	True	False
Rspo4	True	False
Rspry1	True	False
Rsrc1	True	False
Rsrc2	True	False
Rsrp1	True	False
Rsu1	True	False
Rtbdn	True	False
Rtca	True	False
Rtcb	True	False
Rtel1	True	False
Rtf1	True	False
Rtf2	True	False
Rtkn	True	False
Rtkn2	True	False
Rtl1	True	False
Rtl3	True	False
Rtl4	True	False
Rtl5	True	False
Rtl6	True	False
Rtl8b	True	False
Rtl9	True	False
Rtn1	True	False
Rtn2	True	False
Rtn3	True	False
Rtn4	True	False
Rtn4ip1	True	False
Rtn4r	True	False
Rtn4rl1	True	False
Rtp1	True	False
Rtp2	True	False
Rtp3	True	False
Rtp4	True	False
Rtraf	True	False
Rttn	True	False
Rubcn	True	False
Rubcnl	True	False
Rufy1	True	False
Rufy2	True	False
Rufy3	True	False
Rufy4	True	False
Rundc1	True	False
Rundc3a	True	False
Rundc3b	True	False
Runx1	True	False
Runx1t1	True	False
Runx2	True	False
Runx3	True	False
Rusc1	True	False
Rusc2	True	False
Rusf1	True	False
Ruvbl1	True	False
Ruvbl2	True	False
Rwdd1	True	False
Rwdd2a	True	False
Rwdd2b	True	False
Rwdd3	True	False
Rwdd4a	True	False
Rxfp1	True	False
Rxfp2	True	False
Rxfp3	True	False
Rxfp4	True	False
Rxra	True	False
Rxrb	True	False
Rxrg	True	False
Rxylt1	True	False
Rybp	True	False
Ryk	True	False
Ryr1	True	False
Ryr2	True	False
S100a1	True	False
S100a10	True	False
S100a11	True	False
S100a13	True	False
S100a14	True	False
S100a16	True	False
S100a2	True	False
S100a3	True	False
S100a4	True	False
S100a5	True	False
S100a6	True	False
S100a7a	True	False
S100a8	True	False
S100a9	True	False
S100b	True	False
S100g	True	False
S100pbp	True	False
S100z	True	False
S1pr1	True	False
S1pr2	True	False
S1pr3	True	False
S1pr4	True	False
S1pr5	True	False
Saa1	True	False
Saa2	True	False
Saa3	True	False
Saa4	True	False
Saal1	True	False
Sac3d1	True	False
Sacm1l	True	False
Sacs	True	False
Sae1	True	False
Safb	True	False
Safb2	True	False
Sall1	True	False
Sall2	True	False
Sall3	True	False
Sall4	True	False
Samd1	True	False
Samd10	True	False
Samd11	True	False
Samd12	True	False
Samd13	True	False
Samd14	True	False
Samd15	True	False
Samd3	True	False
Samd4	True	False
Samd4b	True	False
Samd5	True	False
Samd7	True	False
Samd8	True	False
Samd9l	True	False
Samhd1	True	False
Samm50	True	False
Samsn1	True	False
Samt2	True	False
Samt3	True	False
Samt4	True	False
Sap130	True	False
Sap25	True	False
Sap30	True	False
Sap30bp	True	False
Sap30l	True	False
Sapcd1	True	False
Sapcd2	True	False
Sar1a	True	False
Sar1b	True	False
Saraf	True	False
Sardh	True	False
Sarm1	True	False
Sarnp	True	False
Sars	True	False
Sars2	True	False
Sart1	True	False
Sart3	True	False
Sash1	True	False
Sash3	True	False
Sass6	True	False
Sat1	True	False
Sat2	True	False
Satb1	True	False
Satb2	True	False
Satl1	True	False
Sav1	True	False
Saxo1	True	False
Saxo2	True	False
Saysd1	True	False
Sbds	True	False
Sbf1	True	False
Sbf2	True	False
Sbk1	True	False
Sbk2	True	False
Sbk3	True	False
Sbno1	True	False
Sbno2	True	False
Sbp	True	False
Sbpl	True	False
Sbsn	True	False
Sbspon	True	False
Sc5d	True	False
Scaf1	True	False
Scaf11	True	False
Scaf4	True	False
Scaf8	True	False
Scai	True	False
Scamp1	True	False
Scamp2	True	False
Scamp3	True	False
Scamp5	True	False
Scand1	True	False
Scap	True	False
Scaper	True	False
Scara3	True	False
Scara5	True	False
Scarb1	True	False
Scarb2	True	False
Scarf1	True	False
Scarf2	True	False
Scart1	True	False
Sccpdh	True	False
Scd1	True	False
Scd2	True	False
Scd3	True	False
Scd4	True	False
Scel	True	False
Scfd1	True	False
Scfd2	True	False
Scg2	True	False
Scg3	True	False
Scg5	True	False
Scgb1a1	True	False
Scgb1b11	True	False
Scgb1b12	True	False
Scgb1b2	True	False
Scgb1b20	True	False
Scgb1b24	True	False
Scgb1b27	True	False
Scgb1b30	True	False
Scgb1c1	True	False
Scgb2a2	True	False
Scgb2b2	True	False
Scgb2b21	True	False
Scgb2b24	True	False
Scgb2b26	True	False
Scgb2b27	True	False
Scgb2b3	True	False
Scgb3a1	True	False
Scgb3a2	True	False
Scgn	True	False
Schip1	True	False
Scimp	True	False
Scin	True	False
Sclt1	False	False
Scly	True	False
Scmh1	True	False
Scml2	True	False
Scml4	True	False
Scn10a	True	False
Scn11a	True	False
Scn1a	True	False
Scn1b	True	False
Scn2a	True	False
Scn2b	True	False
Scn3a	True	False
Scn3b	True	False
Scn4a	True	False
Scn4b	True	False
Scn5a	True	False
Scn7a	True	False
Scn8a	True	False
Scn9a	True	False
Scnm1	True	False
Scnn1a	True	False
Scnn1b	True	False
Scnn1g	True	False
Sco1	True	False
Sco2	True	False
Scoc	True	False
Scp2	True	False
Scp2d1	True	False
Scpep1	True	False
Scrg1	True	False
Scrib	True	False
Scrn1	True	False
Scrn2	True	False
Scrn3	True	False
Scrt1	True	False
Scrt2	True	False
Sct	True	False
Sctr	True	False
Scube1	True	False
Scube2	True	False
Scube3	True	False
Scx	True	False
Scyl1	True	False
Scyl2	True	False
Scyl3	True	False
Sdad1	True	False
Sdc1	True	False
Sdc2	True	False
Sdc3	True	False
Sdc4	True	False
Sdcbp	True	False
Sdcbp2	True	False
Sdccag8	True	False
Sde2	True	False
Sdf2	True	False
Sdf2l1	True	False
Sdf4	True	False
Sdha	True	False
Sdhaf1	True	False
Sdhaf2	True	False
Sdhaf3	True	False
Sdhaf4	True	False
Sdhb	True	False
Sdhc	True	False
Sdhd	True	False
Sdk1	True	False
Sdk2	True	False
Sdr16c5	True	False
Sdr16c6	True	False
Sdr39u1	True	False
Sdr42e1	True	False
Sdr9c7	True	False
Sds	True	False
Sdsl	True	False
Sebox	True	False
Sec1	True	False
Sec11a	True	False
Sec11c	True	False
Sec13	True	False
Sec14l1	True	False
Sec14l2	True	False
Sec14l3	True	False
Sec14l4	True	False
Sec14l5	True	False
Sec16a	True	False
Sec16b	True	False
Sec22a	True	False
Sec22b	True	False
Sec22c	True	False
Sec23a	True	False
Sec23b	True	False
Sec23ip	True	False
Sec24a	True	False
Sec24b	True	False
Sec24c	True	False
Sec24d	True	False
Sec31a	True	False
Sec31b	True	False
Sec61a1	True	False
Sec61a2	True	False
Sec61b	True	False
Sec61g	True	False
Sec62	True	False
Sec63	True	False
Secisbp2	True	False
Secisbp2l	True	False
Sectm1a	True	False
Sectm1b	True	False
Seh1l	True	False
Sel1l	True	False
Sel1l2	True	False
Sel1l3	True	False
Sele	True	False
Selenbp1	True	False
Selenbp2	True	False
Selenof	True	False
Selenoh	True	False
Selenoi	True	False
Selenok	True	False
Selenom	True	False
Selenon	True	False
Selenoo	True	False
Selenop	True	False
Selenos	True	False
Selenot	True	False
Selenov	True	False
Selenow	True	False
Sell	True	False
Selp	True	False
Selplg	True	False
Sem1	True	False
Sema3a	True	False
Sema3b	True	False
Sema3c	True	False
Sema3d	True	False
Sema3e	True	False
Sema3f	True	False
Sema3g	True	False
Sema4a	True	False
Sema4b	True	False
Sema4c	True	False
Sema4d	True	False
Sema4f	True	False
Sema4g	True	False
Sema5a	True	False
Sema5b	True	False
Sema6a	True	False
Sema6b	True	False
Sema6c	True	False
Sema6d	True	False
Sema7a	True	False
Semg1	True	False
Semp2l2a	True	False
Senp1	True	False
Senp2	True	False
Senp3	True	False
Senp5	True	False
Senp6	True	False
Senp7	True	False
Senp8	True	False
Sephs1	True	False
Sephs2	True	False
Sepsecs	True	False
Septin1	True	False
Septin10	True	False
Septin11	True	False
Septin12	True	False
Septin14	True	False
Septin2	True	False
Septin3	True	False
Septin4	True	False
Septin5	True	False
Septin6	True	False
Septin7	True	False
Septin8	True	False
Septin9	True	False
Serac1	True	False
Serbp1	True	False
Serf1	True	False
Serf2	True	False
Sergef	True	False
Serhl	True	False
Serinc1	True	False
Serinc2	True	False
Serinc3	True	False
Serinc4	True	False
Serinc5	True	False
Serp1	True	False
Serp2	True	False
Serpina10	True	False
Serpina11	True	False
Serpina12	True	False
Serpina16	True	False
Serpina1a	True	False
Serpina1b	True	False
Serpina1c	True	False
Serpina1d	True	False
Serpina1f	True	False
Serpina3a	True	False
Serpina3b	True	False
Serpina3c	True	False
Serpina3f	True	False
Serpina3g	True	False
Serpina3i	True	False
Serpina3j	True	False
Serpina3k	True	False
Serpina3m	True	False
Serpina3n	True	False
Serpina5	True	False
Serpina6	True	False
Serpina7	True	False
Serpina9	True	False
Serpinb11	True	False
Serpinb12	True	False
Serpinb13	True	False
Serpinb1a	True	False
Serpinb1b	True	False
Serpinb1c	True	False
Serpinb2	True	False
Serpinb3a	True	False
Serpinb3b	True	False
Serpinb3c	True	False
Serpinb3d	True	False
Serpinb5	True	False
Serpinb6a	True	False
Serpinb6b	True	False
Serpinb6c	True	False
Serpinb6d	True	False
Serpinb6e	True	False
Serpinb7	True	False
Serpinb8	True	False
Serpinb9	True	False
Serpinb9b	True	False
Serpinb9c	True	False
Serpinb9d	True	False
Serpinb9e	True	False
Serpinb9f	True	False
Serpinb9g	True	False
Serpinb9h	True	False
Serpinc1	True	False
Serpind1	True	False
Serpine1	True	False
Serpine2	True	False
Serpine3	True	False
Serpinf1	True	False
Serpinf2	True	False
Serping1	True	False
Serpinh1	True	False
Serpini1	True	False
Serpini2	True	False
Sertad1	True	False
Sertad2	True	False
Sertad3	True	False
Sertad4	True	False
Sertm1	True	False
Sesn1	True	False
Sesn2	True	False
Sesn3	True	False
Sestd1	True	False
Set	True	False
Setbp1	True	False
Setd1a	True	False
Setd1b	True	False
Setd2	True	False
Setd3	True	False
Setd4	True	False
Setd5	True	False
Setd6	True	False
Setd7	True	False
Setdb1	True	False
Setdb2	True	False
Setmar	True	False
Setx	True	False
Sez6	True	False
Sez6l	True	False
Sez6l2	True	False
Sf1	True	False
Sf3a1	True	False
Sf3a2	True	False
Sf3a3	True	False
Sf3b1	True	False
Sf3b2	True	False
Sf3b3	True	False
Sf3b4	True	False
Sf3b5	True	False
Sf3b6	True	False
Sfi1	True	False
Sfmbt1	True	False
Sfmbt2	True	False
Sfn	True	False
Sfpq	True	False
Sfr1	True	False
Sfrp1	True	False
Sfrp2	True	False
Sfrp4	True	False
Sfrp5	True	False
Sfswap	True	False
Sft2d2	True	False
Sft2d3	True	False
Sfta2	True	False
Sftpa1	True	False
Sftpb	True	False
Sftpc	True	False
Sftpd	True	False
Sfxn1	True	False
Sfxn2	True	False
Sfxn3	True	False
Sfxn4	True	False
Sfxn5	True	False
Sgca	True	False
Sgcb	True	False
Sgcd	True	False
Sgce	True	False
Sgcg	True	False
Sgcz	True	False
Sgf29	True	False
Sgip1	True	False
Sgk1	True	False
Sgk2	True	False
Sgk3	True	False
Sgms1	True	False
Sgms2	True	False
Sgo1	True	False
Sgo2a	True	False
Sgo2b	True	False
Sgpl1	True	False
Sgpp1	True	False
Sgpp2	True	False
Sgsh	True	False
Sgsm1	True	False
Sgsm2	True	False
Sgsm3	True	False
Sgta	True	False
Sgtb	True	False
Sh2b1	True	False
Sh2b2	True	False
Sh2b3	True	False
Sh2d1a	True	False
Sh2d1b1	True	False
Sh2d1b2	True	False
Sh2d2a	True	False
Sh2d3c	True	False
Sh2d4a	True	False
Sh2d4b	True	False
Sh2d5	True	False
Sh2d6	True	False
Sh2d7	True	False
Sh3bgr	True	False
Sh3bgrl	True	False
Sh3bgrl2	True	False
Sh3bgrl3	True	False
Sh3bp1	True	False
Sh3bp2	True	False
Sh3bp4	True	False
Sh3bp5	True	False
Sh3bp5l	True	False
Sh3d19	True	False
Sh3d21	True	False
Sh3gl1	True	False
Sh3gl2	True	False
Sh3gl3	True	False
Sh3glb1	True	False
Sh3glb2	True	False
Sh3kbp1	True	False
Sh3pxd2a	True	False
Sh3pxd2b	True	False
Sh3rf1	True	False
Sh3rf2	True	False
Sh3rf3	True	False
Sh3tc1	True	False
Sh3tc2	True	False
Sh3yl1	True	False
Shank1	True	False
Shank2	True	False
Shank3	True	False
Sharpin	True	False
Shb	True	False
Shbg	True	False
Shc1	True	False
Shc2	True	False
Shc3	True	False
Shc4	True	False
Shcbp1	True	False
Shcbp1l	True	False
Shd	True	False
She	True	False
Shf	True	False
Shh	True	False
Shisa2	True	False
Shisa3	True	False
Shisa4	True	False
Shisa5	True	False
Shisa6	True	False
Shisa7	True	False
Shisa8	True	False
Shisa9	True	False
Shisal1	True	False
Shisal2a	True	False
Shisal2b	True	False
Shkbp1	True	False
Shld1	True	False
Shld2	True	False
Shld3	True	False
Shmt1	True	False
Shmt2	True	False
Shoc1	True	False
Shoc2	True	False
Shox2	True	False
Shpk	True	False
Shprh	True	False
Shq1	True	False
Shroom1	True	False
Shroom2	True	False
Shroom3	True	False
Shroom4	True	False
Shtn1	True	False
Siae	True	False
Siah1a	True	False
Siah1b	True	False
Siah2	True	False
Siah3	True	False
Sidt1	True	False
Sidt2	True	False
Sigirr	True	False
Siglec1	True	False
Siglec15	True	False
Siglece	True	False
Siglecf	True	False
Siglecg	True	False
Siglech	True	False
Sigmar1	True	False
Sik1	True	False
Sik2	True	False
Sik3	True	False
Sike1	True	False
Sil1	True	False
Sim1	True	False
Sim2	True	False
Simc1	True	False
Sin3a	True	False
Sin3b	True	False
Sinhcaf	True	False
Sipa1	True	False
Sipa1l1	True	False
Sipa1l2	True	False
Sipa1l3	False	False
Sirpa	True	False
Sirpb1a	True	False
Sirpb1b	True	False
Sirpb1c	True	False
Sirt1	True	False
Sirt2	True	False
Sirt3	True	False
Sirt4	True	False
Sirt5	True	False
Sirt6	True	False
Sirt7	True	False
Sis	True	False
Sit1	True	False
Siva1	True	False
Six1	True	False
Six2	True	False
Six3	True	False
Six4	True	False
Six5	True	False
Six6	True	False
Ska1	True	False
Ska2	True	False
Ska3	True	False
Skap1	True	False
Skap2	True	False
Ski	True	False
Skic2	True	False
Skic3	True	False
Skic8	True	False
Skida1	True	False
Skil	True	False
Skint1	True	False
Skint10	True	False
Skint11	True	False
Skint2	True	False
Skint3	True	False
Skint4	True	False
Skint5	True	False
Skint6	True	False
Skint7	True	False
Skint8	True	False
Skint9	True	False
Skor1	True	False
Skor2	True	False
Skp1	True	False
Skp2	True	False
Sla	True	False
Sla2	True	False
Slain1	True	False
Slain2	True	False
Slamf1	True	False
Slamf6	True	False
Slamf7	True	False
Slamf8	True	False
Slamf9	True	False
Slbp	True	False
Slc10a1	True	False
Slc10a2	True	False
Slc10a3	True	False
Slc10a4	True	False
Slc10a5	True	False
Slc10a6	True	False
Slc10a7	True	False
Slc11a1	True	False
Slc11a2	True	False
Slc12a1	True	False
Slc12a2	True	False
Slc12a3	True	False
Slc12a4	True	False
Slc12a5	True	False
Slc12a6	True	False
Slc12a7	True	False
Slc12a8	True	False
Slc12a9	True	False
Slc13a1	True	False
Slc13a2	True	False
Slc13a3	True	False
Slc13a4	True	False
Slc13a5	True	False
Slc14a1	True	False
Slc14a2	True	False
Slc15a1	True	False
Slc15a2	True	False
Slc15a3	True	False
Slc15a4	True	False
Slc15a5	True	False
Slc16a1	True	False
Slc16a10	True	False
Slc16a11	True	False
Slc16a12	True	False
Slc16a13	True	False
Slc16a14	True	False
Slc16a2	True	False
Slc16a3	True	False
Slc16a4	True	False
Slc16a5	True	False
Slc16a6	True	False
Slc16a7	True	False
Slc16a8	True	False
Slc16a9	True	False
Slc17a1	True	False
Slc17a2	True	False
Slc17a3	True	False
Slc17a4	True	False
Slc17a5	True	False
Slc17a6	True	False
Slc17a7	True	False
Slc17a8	True	False
Slc17a9	True	False
Slc18a1	True	False
Slc18a3	True	False
Slc18b1	True	False
Slc19a1	True	False
Slc19a2	True	False
Slc19a3	True	False
Slc1a1	True	False
Slc1a2	True	False
Slc1a3	True	False
Slc1a4	True	False
Slc1a5	True	False
Slc1a6	True	False
Slc1a7	True	False
Slc20a1	True	False
Slc20a2	True	False
Slc22a1	True	False
Slc22a12	True	False
Slc22a13	True	False
Slc22a14	True	False
Slc22a15	True	False
Slc22a16	True	False
Slc22a17	True	False
Slc22a18	True	False
Slc22a19	True	False
Slc22a2	True	False
Slc22a20	True	False
Slc22a21	True	False
Slc22a22	True	False
Slc22a23	True	False
Slc22a26	True	False
Slc22a27	True	False
Slc22a28	True	False
Slc22a29	True	False
Slc22a3	True	False
Slc22a30	True	False
Slc22a4	True	False
Slc22a5	True	False
Slc22a6	True	False
Slc22a7	True	False
Slc22a8	True	False
Slc23a1	True	False
Slc23a2	True	False
Slc23a3	True	False
Slc23a4	True	False
Slc24a1	True	False
Slc24a2	True	False
Slc24a3	True	False
Slc24a4	True	False
Slc24a5	True	False
Slc25a1	True	False
Slc25a10	True	False
Slc25a11	True	False
Slc25a12	True	False
Slc25a13	True	False
Slc25a14	True	False
Slc25a15	True	False
Slc25a16	True	False
Slc25a17	True	False
Slc25a18	True	False
Slc25a19	True	False
Slc25a2	True	False
Slc25a20	True	False
Slc25a21	True	False
Slc25a22	True	False
Slc25a23	True	False
Slc25a24	True	False
Slc25a25	True	False
Slc25a26	True	False
Slc25a27	True	False
Slc25a28	True	False
Slc25a29	True	False
Slc25a3	True	False
Slc25a30	True	False
Slc25a31	True	False
Slc25a32	True	False
Slc25a33	True	False
Slc25a34	True	False
Slc25a35	True	False
Slc25a36	True	False
Slc25a37	True	False
Slc25a38	True	False
Slc25a39	True	False
Slc25a4	True	False
Slc25a40	True	False
Slc25a41	True	False
Slc25a42	True	False
Slc25a43	True	False
Slc25a44	True	False
Slc25a45	True	False
Slc25a46	True	False
Slc25a47	True	False
Slc25a48	True	False
Slc25a5	True	False
Slc25a51	True	False
Slc25a53	True	False
Slc25a54	True	False
Slc26a1	True	False
Slc26a10	True	False
Slc26a11	True	False
Slc26a2	True	False
Slc26a3	True	False
Slc26a4	True	False
Slc26a5	True	False
Slc26a6	True	False
Slc26a7	True	False
Slc26a8	True	False
Slc26a9	True	False
Slc27a1	True	False
Slc27a2	True	False
Slc27a3	True	False
Slc27a4	True	False
Slc27a5	True	False
Slc27a6	True	False
Slc28a1	True	False
Slc28a2	True	False
Slc28a3	True	False
Slc29a1	True	False
Slc29a2	True	False
Slc29a3	True	False
Slc29a4	True	False
Slc2a1	True	False
Slc2a10	True	False
Slc2a13	True	False
Slc2a2	True	False
Slc2a3	True	False
Slc2a4	True	False
Slc2a5	True	False
Slc2a6	True	False
Slc2a7	True	False
Slc2a8	True	False
Slc2a9	True	False
Slc30a1	True	False
Slc30a10	True	False
Slc30a2	True	False
Slc30a3	True	False
Slc30a4	True	False
Slc30a5	True	False
Slc30a6	True	False
Slc30a7	True	False
Slc30a8	True	False
Slc30a9	True	False
Slc31a1	True	False
Slc31a2	True	False
Slc32a1	True	False
Slc33a1	True	False
Slc34a1	True	False
Slc34a2	True	False
Slc34a3	True	False
Slc35a1	True	False
Slc35a2	True	False
Slc35a3	True	False
Slc35a4	True	False
Slc35a5	True	False
Slc35b1	True	False
Slc35b2	True	False
Slc35b3	True	False
Slc35b4	True	False
Slc35c1	True	False
Slc35c2	True	False
Slc35d1	True	False
Slc35d2	True	False
Slc35d3	True	False
Slc35e1	True	False
Slc35e2	True	False
Slc35e3	True	False
Slc35e4	True	False
Slc35f1	True	False
Slc35f2	True	False
Slc35f3	True	False
Slc35f4	True	False
Slc35f5	True	False
Slc35f6	True	False
Slc35g1	True	False
Slc35g2	True	False
Slc35g3	True	False
Slc36a1	True	False
Slc36a2	True	False
Slc36a3	True	False
Slc36a4	True	False
Slc37a1	True	False
Slc37a2	True	False
Slc37a3	True	False
Slc37a4	True	False
Slc38a1	True	False
Slc38a10	True	False
Slc38a11	True	False
Slc38a2	True	False
Slc38a3	True	False
Slc38a4	True	False
Slc38a5	True	False
Slc38a6	True	False
Slc38a7	True	False
Slc38a8	True	False
Slc38a9	True	False
Slc39a1	True	False
Slc39a10	True	False
Slc39a11	True	False
Slc39a12	True	False
Slc39a13	True	False
Slc39a14	True	False
Slc39a2	True	False
Slc39a3	True	False
Slc39a4	True	False
Slc39a5	True	False
Slc39a6	True	False
Slc39a7	True	False
Slc39a8	True	False
Slc39a9	True	False
Slc3a1	True	False
Slc3a2	True	False
Slc40a1	True	False
Slc41a1	True	False
Slc41a2	True	False
Slc41a3	True	False
Slc43a1	True	False
Slc43a2	True	False
Slc43a3	True	False
Slc44a1	True	False
Slc44a2	True	False
Slc44a3	True	False
Slc44a4	True	False
Slc44a5	True	False
Slc45a1	True	False
Slc45a2	True	False
Slc45a3	True	False
Slc45a4	True	False
Slc46a1	True	False
Slc46a3	True	False
Slc47a1	True	False
Slc47a2	True	False
Slc48a1	True	False
Slc49a4	True	False
Slc4a1	True	False
Slc4a10	True	False
Slc4a11	True	False
Slc4a1ap	True	False
Slc4a2	True	False
Slc4a3	True	False
Slc4a4	True	False
Slc4a5	True	False
Slc4a7	True	False
Slc4a8	True	False
Slc4a9	True	False
Slc50a1	True	False
Slc51a	True	False
Slc51b	True	False
Slc52a2	True	False
Slc52a3	True	False
Slc5a1	True	False
Slc5a10	True	False
Slc5a11	True	False
Slc5a12	True	False
Slc5a2	True	False
Slc5a3	True	False
Slc5a4a	True	False
Slc5a4b	True	False
Slc5a5	True	False
Slc5a6	True	False
Slc5a7	True	False
Slc5a8	True	False
Slc5a9	True	False
Slc66a1	True	False
Slc66a2	True	False
Slc6a1	True	False
Slc6a11	True	False
Slc6a12	True	False
Slc6a13	True	False
Slc6a14	True	False
Slc6a15	True	False
Slc6a16	True	False
Slc6a17	True	False
Slc6a18	True	False
Slc6a19	True	False
Slc6a2	True	False
Slc6a20a	True	False
Slc6a21	True	False
Slc6a3	True	False
Slc6a4	True	False
Slc6a5	True	False
Slc6a6	True	False
Slc6a7	True	False
Slc6a8	True	False
Slc6a9	True	False
Slc7a1	True	False
Slc7a10	True	False
Slc7a11	True	False
Slc7a12	True	False
Slc7a13	True	False
Slc7a14	True	False
Slc7a15	True	False
Slc7a2	True	False
Slc7a4	True	False
Slc7a5	True	False
Slc7a6	True	False
Slc7a6os	True	False
Slc7a7	True	False
Slc7a8	True	False
Slc7a9	True	False
Slc8a1	True	False
Slc8a2	True	False
Slc8a3	True	False
Slc8b1	True	False
Slc9a1	True	False
Slc9a2	True	False
Slc9a3	True	False
Slc9a4	True	False
Slc9a5	True	False
Slc9a6	True	False
Slc9a7	True	False
Slc9a8	True	False
Slc9a9	True	False
Slc9b1	True	False
Slc9b2	True	False
Slc9c1	True	False
Slco1a1	True	False
Slco1a4	True	False
Slco1a5	True	False
Slco1a6	True	False
Slco1b2	True	False
Slco1c1	True	False
Slco2a1	True	False
Slco2b1	True	False
Slco3a1	True	False
Slco4a1	True	False
Slco4c1	True	False
Slco5a1	True	False
Slco6c1	True	False
Slco6d1	True	False
Slf1	True	False
Slf2	True	False
Slfn1	True	False
Slfn14	True	False
Slfn2	True	False
Slfn3	True	False
Slfn4	True	False
Slfn5	True	False
Slfn8	True	False
Slfn9	True	False
Slfnl1	True	False
Slirp	True	False
