gene	pooled_abundance	backbones	abundance_rank	backbone_rank
ERMP1	17.3588709502	11	0.52772073922	0.812848342622
ERO1A	18.3454759285	11	0.809328248753	0.812848342622
ERP29	19.6279337762	10	0.953065415078	0.783660897624
ERP44	17.2395507104	13	0.490466412438	0.859782927545
ESD	18.7952561026	6	0.885303608096	0.580228806101
ESYT1	15.394479442	10	0.0756820181872	0.783660897624
ETF1	16.9081705874	9	0.381050161338	0.747433264887
ETFA	18.1780348481	13	0.776767380463	0.859782927545
ETFB	19.7354957776	12	0.95981226166	0.838222352596
ETFDH	16.9799114011	4	0.405984159578	0.408917571135
ETHE1	15.7980441833	3	0.124083308888	0.294074508654
EVL	16.5298962414	3	0.27075388677	0.294074508654
EWSR1	19.9415517424	3	0.970959225579	0.294074508654
EXOC1	16.8195378596	7	0.349662657671	0.646377236726
EXOC2	16.9329724991	7	0.388090349076	0.646377236726
EXOC3	17.5586831032	3	0.598709298915	0.294074508654
EXOC4	15.7840250769	8	0.122323261954	0.702552068055
EXOC7	16.4589375999	8	0.256380170138	0.702552068055
EXOC8	16.7427591631	4	0.327368729833	0.408917571135
EXOG	17.5123735899	6	0.580228806101	0.580228806101
EXOSC2	17.3955895617	4	0.53945438545	0.408917571135
EXOSC4	16.502342361	3	0.264593722499	0.294074508654
EXOSC5	15.4797595607	2	0.087122323262	0.168817835142
EXOSC8	16.7944099687	2	0.3435024934	0.168817835142
EXTL2	18.1511156574	5	0.769140510414	0.505426811382
EXTL3	16.3248938145	4	0.225286007627	0.408917571135
EZR	17.118636384	7	0.457025520681	0.646377236726
F10	18.4648829045	2	0.83103549428	0.168817835142
F5	18.2061503297	9	0.784687591669	0.747433264887
FAAH	16.4746886772	3	0.258726899384	0.294074508654
FABP3	16.7894097023	2	0.341742446465	0.168817835142
FABP5	15.6931004744	6	0.110882956879	0.580228806101
FABP7	19.0318110189	6	0.910530947492	0.580228806101
FADS1	17.6911985694	6	0.64476386037	0.580228806101
FADS2	19.2622328014	10	0.929011440305	0.783660897624
FAF1	16.3256747401	6	0.225579348783	0.580228806101
FAHD1	17.5157239159	7	0.582282194192	0.646377236726
FAHD2A	16.4587203912	4	0.256086828982	0.408917571135
FAM114A2	12.4021128669	2	0.00293341155764	0.168817835142
FAM118B	16.4838180145	1	0.261366969786	0.0513347022587
FAM120B	17.0961015276	4	0.447931944852	0.408917571135
FAM136A	17.0544884172	2	0.434731592842	0.168817835142
FAM162A	16.9719311399	5	0.402464065708	0.505426811382
FAM20B	17.8927384608	7	0.702845409211	0.646377236726
FAM210A	16.0153148278	4	0.163391023761	0.408917571135
FAM213A	18.923287027	7	0.899383983573	0.646377236726
FAM234B	16.0940046534	4	0.179231446172	0.408917571135
FAM3C	17.3410542323	9	0.522440598416	0.747433264887
FAM49A	17.0194067378	3	0.421824581989	0.294074508654
FAM49B	17.8106612719	9	0.679671457906	0.747433264887
FAM57B	13.2170828852	1	0.00586682311528	0.0513347022587
FAM76B	16.4920419261	1	0.263420357876	0.0513347022587
FAM91A1	20.5346275547	1	0.985626283368	0.0513347022587
FAM98B	17.8719045414	4	0.69668524494	0.408917571135
FAR1	17.0353002061	4	0.428278087416	0.408917571135
FARP1	17.3972369916	12	0.540334408918	0.838222352596
FARSA	17.1016834929	10	0.449398650631	0.783660897624
FARSB	18.1856965158	21	0.779700792021	0.951158697565
FASN	17.5312993844	72	0.586682311528	0.998386623643
FASTKD2	16.1871013804	7	0.194778527427	0.646377236726
FAT2	18.513353678	1	0.841595775887	0.0513347022587
FAU	16.2675460241	2	0.211792314462	0.168817835142
FAXC	18.0214464965	2	0.738633030214	0.168817835142
FBL	17.1630974228	9	0.468759166911	0.747433264887
FBLL1	17.1233842989	7	0.459078908771	0.646377236726
FBLN1	16.6057407924	5	0.287180991493	0.505426811382
FBXO39	19.9989183726	1	0.972425931358	0.0513347022587
FBXW11	15.2141512019	2	0.0601349369317	0.168817835142
FDFT1	17.6437268528	14	0.62951012027	0.879143443825
FDPS	16.68416325	9	0.307714872397	0.747433264887
FDXR	17.7233997236	4	0.657377530067	0.408917571135
FECH	16.6764461004	2	0.305661484306	0.168817835142
FEN1	18.1082250826	4	0.762100322675	0.408917571135
FERMT2	14.7401299597	4	0.0366676444705	0.408917571135
FGF12	15.5065923664	1	0.0906424171311	0.0513347022587
FGFR1	15.3087056476	1	0.0662951012027	0.0513347022587
FH	18.3619917866	21	0.812848342622	0.951158697565
FHL1	18.6897098068	2	0.869169844529	0.168817835142
FIBP	17.8024157266	5	0.677911410971	0.505426811382
FIS1	17.3910027234	3	0.536814315048	0.294074508654
FKBP10	17.8805903236	4	0.699618656498	0.408917571135
FKBP1A	19.8604084654	2	0.964799061308	0.168817835142
FKBP1B	16.0242022127	1	0.166031094163	0.0513347022587
FKBP2	18.7255060545	4	0.875623349956	0.408917571135
FKBP3	19.2686913425	7	0.929304781461	0.646377236726
FKBP4	17.3248087474	21	0.517160457612	0.951158697565
FKBP5	17.5481310569	4	0.59489586389	0.408917571135
FKBP7	17.8346534362	5	0.684951598709	0.505426811382
FKBP8	15.1479392145	1	0.0563215019067	0.0513347022587
FKBP9	17.3954193145	6	0.539161044295	0.580228806101
FLII	15.7177118104	5	0.115576415371	0.505426811382
FLNA	17.2729514549	10	0.498386623643	0.783660897624
FLNC	16.9585663639	34	0.398943971839	0.98958638897
FLOT1	16.4245501378	10	0.246406570842	0.783660897624
FLOT2	17.0444114634	7	0.431504840129	0.646377236726
FMC1	18.0091897203	7	0.735406277501	0.646377236726
FMN2	15.7255017983	2	0.115869756527	0.168817835142
FMNL2	16.524316508	5	0.268993839836	0.505426811382
FMR1	15.2290862149	2	0.0607216192432	0.168817835142
FN1	16.0919318511	3	0.178058081549	0.294074508654
FN3K	17.9638089219	3	0.722499266647	0.294074508654
FN3KRP	16.914781067	1	0.382516867116	0.0513347022587
FNBP1	14.1250488224	2	0.0193605162804	0.168817835142
FNBP1L	17.0176895901	15	0.421531240833	0.894103842769
FNDC3A	16.2887253837	3	0.217365796421	0.294074508654
FNTB	16.6507029845	1	0.299501320035	0.0513347022587
FOXK1	16.8731860255	3	0.369023173951	0.294074508654
FOXK2	16.6059875168	2	0.287474332649	0.168817835142
FOXRED1	16.9532063423	3	0.396303901437	0.294074508654
FRG1	17.0171545754	2	0.421237899677	0.168817835142
FSCN1	18.9790134887	18	0.905837489	0.92725139337
FSD1	16.8908376816	4	0.374596655911	0.408917571135
FSD1L	17.4066032899	3	0.543854502787	0.294074508654
FTH1	17.4875747909	9	0.571135230273	0.747433264887
FTL	17.1151926482	6	0.45497213259	0.580228806101
FTO	16.990820323	11	0.412144323849	0.812848342622
FUBP1	18.2683896806	8	0.796714579055	0.702552068055
FUNDC1	16.0316615883	1	0.168377823409	0.0513347022587
FUNDC2	17.6222948245	3	0.621589909064	0.294074508654
FUS	17.7530831264	6	0.667057788208	0.580228806101
FUT11	18.3207594029	2	0.805221472573	0.168817835142
FUT8	17.7394072222	3	0.662364329715	0.294074508654
FXN	16.4655117274	4	0.257553534761	0.408917571135
FXR2	16.381291169	1	0.237312995013	0.0513347022587
FXYD6	17.9468401016	1	0.717512466999	0.0513347022587
FYN	17.7938842935	8	0.674977999413	0.702552068055
G3BP1	17.4114248703	8	0.545614549721	0.702552068055
G3BP2	17.9298833426	6	0.711058961572	0.580228806101
G6PD	17.5875642556	14	0.608976239366	0.879143443825
GAA	18.2679587984	22	0.7964212379	0.956585508947
GABARAP	17.2842328714	3	0.504546787914	0.294074508654
GABARAPL2	16.2391572883	3	0.205632150191	0.294074508654
GABBR1	17.6517447244	13	0.631856849516	0.859782927545
GABBR2	16.1693779925	4	0.190671751247	0.408917571135
GABPA	17.7415818876	1	0.663831035494	0.0513347022587
GABRA3	16.5064728888	4	0.265473745967	0.408917571135
GABRB3	18.1930385553	4	0.7811674978	0.408917571135
GADD45GIP1	19.3705776664	4	0.935464945732	0.408917571135
GALC	16.6176300018	14	0.290701085362	0.879143443825
GALE	16.0378254227	1	0.170431211499	0.0513347022587
GALNT1	17.3537240839	4	0.525667351129	0.408917571135
GALNT13	17.0969867516	4	0.448225286008	0.408917571135
GALNT16	16.7536521641	8	0.331768847169	0.702552068055
GALNT17	16.7461754461	2	0.329715459079	0.168817835142
GALNT2	17.5983604778	18	0.613669697859	0.92725139337
GAN	15.5433043404	3	0.0929891463772	0.294074508654
GANAB	18.4642635475	33	0.830742153124	0.988119683192
GAP43	16.3459090877	14	0.229099442652	0.879143443825
GAPDH	18.5197186674	19	0.84276914051	0.936931651511
GAPVD1	16.0241752543	3	0.165737753007	0.294074508654
GAR1	18.5659611103	4	0.853036080962	0.408917571135
GARS	18.3473740091	16	0.810208272221	0.905690818422
GART	17.8762936065	8	0.698445291874	0.702552068055
GATD1	17.6101583383	2	0.618363156351	0.168817835142
GATM	18.1458013884	4	0.768847169258	0.408917571135
GBA	18.9815981823	13	0.906424171311	0.859782927545
GBA2	17.8507208249	2	0.690818421825	0.168817835142
GBF1	16.67459595	3	0.304781460839	0.294074508654
GCA	17.6343379603	4	0.625403344089	0.408917571135
GCDH	17.4359302556	5	0.555294807862	0.505426811382
GCLC	16.9862564175	2	0.410384276914	0.168817835142
GCN1	14.1670345122	14	0.019947198592	0.879143443825
GCSH	15.80355002	1	0.125256673511	0.0513347022587
GDAP1	18.0790174648	3	0.755646817248	0.294074508654
GDAP1L1	17.1855685547	9	0.474625990026	0.747433264887
GDE1	17.4839152746	4	0.569668524494	0.408917571135
GDI1	18.6280931161	12	0.863303021414	0.838222352596
GDI2	18.7594814713	26	0.881490173071	0.971252566735
GDPD1	18.4104668366	11	0.822821941918	0.812848342622
GEMIN2	16.1849632039	1	0.194191845116	0.0513347022587
GEMIN8	17.7769739932	1	0.670284540921	0.0513347022587
GFM1	18.2613855531	18	0.795247873277	0.92725139337
GFM2	16.9316429562	4	0.387503666764	0.408917571135
GFPT1	16.5192307678	9	0.268113816368	0.747433264887
GGACT	14.3027874296	1	0.0237606336169	0.0513347022587
GGCT	17.3459928245	4	0.523320621883	0.408917571135
GGCX	16.6388351454	2	0.29568788501	0.168817835142
GGH	18.2258226322	9	0.789674391317	0.747433264887
GGPS1	17.7014231153	3	0.648283954239	0.294074508654
GGT7	18.2781395528	3	0.79847462599	0.294074508654
GHITM	19.536536068	4	0.947785274274	0.408917571135
GIGYF2	17.7070171586	2	0.650924024641	0.168817835142
GIT1	15.6547584922	2	0.106189498387	0.168817835142
GK	17.2790903437	4	0.501613376357	0.408917571135
GLA	17.2427342325	4	0.491933118216	0.408917571135
GLB1	18.9872611456	10	0.907010853623	0.783660897624
GLDC	16.6809381778	10	0.306541507774	0.783660897624
GLG1	18.1985374523	21	0.782634203579	0.951158697565
GLIPR2	18.1678445182	2	0.77354062775	0.168817835142
GLO1	18.2166930417	6	0.787621003227	0.580228806101
GLOD4	17.9474008684	8	0.717805808155	0.702552068055
GLRX	16.7088358267	2	0.316221765914	0.168817835142
GLRX2	16.0322184048	1	0.16896450572	0.0513347022587
GLRX3	17.2923790142	7	0.507773540628	0.646377236726
GLRX5	18.3768517579	2	0.816661777647	0.168817835142
GLS	17.3490090389	15	0.524200645351	0.894103842769
GLT8D1	16.6453824776	3	0.298034614256	0.294074508654
GLUD1	18.6377538504	19	0.865063068348	0.936931651511
GLUD2	17.5623924551	2	0.600176004693	0.168817835142
GLUL	16.317906495	3	0.222939278381	0.294074508654
GLYR1	15.6890459659	6	0.110002933412	0.580228806101
GM2A	18.1105624818	5	0.762687004987	0.505426811382
GMDS	16.5837775168	3	0.282194191845	0.294074508654
GMFB	16.55226553	3	0.276034027574	0.294074508654
GMIP	15.3994767764	5	0.0768553828102	0.505426811382
GMPR2	15.0384547811	4	0.0504546787914	0.408917571135
GMPS	16.2591164603	19	0.209738926371	0.936931651511
GNA11	17.5106514248	14	0.579935464946	0.879143443825
GNA12	18.1556418843	2	0.771193898504	0.168817835142
GNA13	17.5761934251	13	0.603989439718	0.859782927545
GNAI1	17.6624511817	6	0.635963625697	0.580228806101
GNAI2	18.2636527961	11	0.795834555588	0.812848342622
GNAI3	20.0095274391	3	0.973305954825	0.294074508654
GNAO1	19.2496034085	12	0.927544734526	0.838222352596
GNAQ	19.2486275108	11	0.92725139337	0.812848342622
GNAS	17.0542711963	13	0.434438251687	0.859782927545
GNAZ	16.9629076524	10	0.400117336462	0.783660897624
GNB1	17.4657994147	7	0.564681724846	0.646377236726
GNB2	20.1916613889	9	0.979466119097	0.747433264887
GNG2	16.6228873276	3	0.293047814608	0.294074508654
GNL1	16.6946640754	4	0.313288354356	0.408917571135
GNPDA1	16.6870672688	5	0.309474919331	0.505426811382
GNPTAB	15.2388977982	2	0.0613083015547	0.168817835142
GNS	18.1597491968	10	0.771780580815	0.783660897624
GOLGA3	16.8080637696	3	0.346435904957	0.294074508654
GOLGB1	19.8756721787	1	0.965972425931	0.0513347022587
GOLIM4	13.7308919524	3	0.0123203285421	0.294074508654
GOLM1	17.5770602309	11	0.60457612203	0.812848342622
GOLPH3	16.0936711903	6	0.17864476386	0.580228806101
GOPC	17.5127313389	1	0.580522147257	0.0513347022587
GORASP2	16.0824768131	4	0.177764740393	0.408917571135
GOT1	17.5615604186	16	0.599589322382	0.905690818422
GOT2	18.1847813805	22	0.779407450865	0.956585508947
GPAA1	17.9702760213	6	0.723379290114	0.580228806101
GPC2	16.6979014572	6	0.314168377823	0.580228806101
GPD2	17.4795139839	30	0.568495159871	0.983132883544
GPHN	17.5912321523	8	0.611322968612	0.702552068055
GPI	17.5561325657	19	0.597829275447	0.936931651511
GPM6A	15.8950883494	3	0.137577002053	0.294074508654
GPR107	16.2971979276	4	0.218245819889	0.408917571135
GPS1	16.701193414	8	0.314755060135	0.702552068055
GPT2	15.8530745883	3	0.13229686125	0.294074508654
GPX1	18.3909755738	5	0.819008506894	0.505426811382
GPX4	15.8816089701	5	0.135523613963	0.505426811382
GRAMD1A	14.3916396445	1	0.0278674097976	0.0513347022587
GRB2	17.3194437741	7	0.515107069522	0.646377236726
GRHPR	16.0292165238	4	0.16691111763	0.408917571135
GRIA2	17.3220301048	4	0.516573775301	0.408917571135
GRIA4	17.6201570257	8	0.621296567908	0.702552068055
GRID1	16.7319314459	4	0.322968612496	0.408917571135
GRIP1	16.9323555027	3	0.38779700792	0.294074508654
GRK2	17.9998855409	5	0.732179524787	0.505426811382
GRM2	15.4626882933	1	0.0856556174831	0.0513347022587
GRPEL1	18.2802729322	6	0.799354649457	0.580228806101
GRSF1	16.5829017093	8	0.281900850689	0.702552068055
GSK3B	16.6287277346	4	0.294514520387	0.408917571135
GSN	17.5801938042	8	0.606336168965	0.702552068055
GSPT1	17.9914175817	7	0.728952772074	0.646377236726
GSPT2	17.0217197849	2	0.4224112643	0.168817835142
GSR	17.9795530707	6	0.725726019361	0.580228806101
GSS	15.9245437638	4	0.142857142857	0.408917571135
GSTA4	17.5519403572	4	0.596069228513	0.408917571135
GSTK1	16.7212119697	2	0.320915224406	0.168817835142
GSTM2	16.6305600756	6	0.294807861543	0.580228806101
GSTM3	17.256852219	6	0.494866529774	0.580228806101
GSTP1	18.5472150499	12	0.849222645937	0.838222352596
GSTZ1	17.0840322782	4	0.444118509827	0.408917571135
GTF2F1	16.7632642119	1	0.335582282194	0.0513347022587
GTF2F2	15.792363854	3	0.123203285421	0.294074508654
GTF2I	17.8188642165	8	0.680844822529	0.702552068055
GTF3C1	15.5585647798	5	0.0959225579349	0.505426811382
GTF3C4	16.7560276062	7	0.332355529481	0.646377236726
GTF3C5	16.4323601314	4	0.249046641244	0.408917571135
GTPBP1	17.8669157077	5	0.695511880317	0.505426811382
GTPBP10	16.2249524814	7	0.202405397477	0.646377236726
GTPBP3	17.0061132603	2	0.417131123497	0.168817835142
GTPBP4	16.9032803376	10	0.379290114403	0.783660897624
GTPBP6	16.2079638111	1	0.19947198592	0.0513347022587
GUK1	17.390322973	5	0.536520973893	0.505426811382
GUSB	16.7184592459	6	0.319741859783	0.580228806101
GYS1	18.0604218188	5	0.74860662951	0.505426811382
H1F0	15.8375721159	3	0.129950132004	0.294074508654
H1FX	19.5048769223	3	0.945731886184	0.294074508654
H2AFY	18.4709965345	13	0.832208858903	0.859782927545
H2AFY2	18.2100570543	13	0.786447638604	0.859782927545
H3F3A	19.9174623942	7	0.969492519801	0.646377236726
HACD3	18.9434884206	6	0.901437371663	0.580228806101
HADH	16.9248931277	10	0.386330302141	0.783660897624
HADHA	17.6369317653	25	0.625990026401	0.968759166911
HADHB	18.8960388467	15	0.895277207392	0.894103842769
HAGH	17.2863659132	8	0.505720152537	0.702552068055
HARS	18.3538083751	13	0.811381636844	0.859782927545
HARS2	17.1658726626	4	0.469345849223	0.408917571135
HAS1	23.2799221179	1	0.998533294221	0.0513347022587
HBA1	17.8228476355	5	0.682311528307	0.505426811382
HBS1L	16.4488743762	6	0.253740099736	0.580228806101
HCCS	17.4224543604	7	0.54913464359	0.646377236726
HCFC1	17.0233668931	7	0.423584628923	0.646377236726
HDAC2	16.8505620323	10	0.361689645057	0.783660897624
HDGF	18.5436779538	8	0.848049281314	0.702552068055
HDGFL2	17.926182395	5	0.709885596949	0.505426811382
HDGFL3	21.5772315834	4	0.994133176885	0.408917571135
HDHD2	17.1356569533	5	0.461132296861	0.505426811382
HDHD3	16.9776401363	2	0.405397477266	0.168817835142
HDLBP	16.984713576	4	0.408037547668	0.408917571135
HEATR1	16.3333438737	16	0.227632736873	0.905690818422
HEATR3	13.0858246419	3	0.00528014080375	0.294074508654
HEBP2	17.2352491003	4	0.488999706659	0.408917571135
HECTD3	15.5582967549	4	0.0956292167791	0.408917571135
HECTD4	16.3204152306	13	0.223819301848	0.859782927545
HERC1	14.3134576462	4	0.0240539747727	0.408917571135
HEXB	18.1345997567	11	0.767087122323	0.812848342622
HIBADH	18.1728756686	5	0.775007333529	0.505426811382
HIBCH	17.6199157079	9	0.621003226753	0.747433264887
HID1	17.0244206784	6	0.423877970079	0.580228806101
HINT1	16.0357235387	4	0.170137870343	0.408917571135
HINT2	18.9097740209	4	0.89821061895	0.408917571135
HINT3	16.2429405582	4	0.206805514814	0.408917571135
HIP1	16.9853511443	4	0.409504253447	0.408917571135
HIPK2	19.7592236992	1	0.960398943972	0.0513347022587
HIST1H1B	20.0461996896	3	0.974479319449	0.294074508654
HIST1H1E	15.79537483	5	0.123496626577	0.505426811382
HIST1H2BA	19.3905893907	2	0.93839835729	0.168817835142
HIST1H4A	20.468021033	13	0.9847462599	0.859782927545
HIST2H2AB	17.6108299926	2	0.618656497507	0.168817835142
HIST3H2BB	19.4446162784	4	0.94250513347	0.408917571135
HK1	18.8568594144	41	0.891170431211	0.993546494573
HM13	19.2991122577	5	0.931651510707	0.505426811382
HMGA1	18.481813436	1	0.835142270461	0.0513347022587
HMGA2	11.5897322109	1	0.00146670577882	0.0513347022587
HMGB1	19.1990761775	8	0.924611322969	0.702552068055
HMGB2	19.8221823889	6	0.962745673218	0.580228806101
HMGB3	19.8080498172	6	0.961572308595	0.580228806101
HMGCL	17.7000800507	4	0.64681724846	0.408917571135
HMGCS1	17.1019733504	17	0.449985332942	0.917131123497
HMGN1	16.1951702741	2	0.197418597829	0.168817835142
HMGN2	13.2724122291	4	0.00645350542681	0.408917571135
HMOX2	17.5105062532	2	0.579348782634	0.168817835142
HNRNPA0	16.4501892436	3	0.254033440892	0.294074508654
HNRNPA1	16.8334038436	14	0.354062775007	0.879143443825
HNRNPA2B1	18.7305757278	11	0.877383396891	0.812848342622
HNRNPA3	17.3478376044	9	0.523613963039	0.747433264887
HNRNPAB	19.4553099935	5	0.942798474626	0.505426811382
HNRNPC	17.7104761497	15	0.651804048108	0.894103842769
HNRNPD	18.6688418846	10	0.86770313875	0.783660897624
HNRNPDL	17.345342897	4	0.523027280727	0.408917571135
HNRNPF	17.8328412101	5	0.684364916398	0.505426811382
HNRNPH1	19.0177959355	11	0.909650924025	0.812848342622
HNRNPH2	17.6171324478	4	0.620123203285	0.408917571135
HNRNPH3	17.9631886796	6	0.721912584336	0.580228806101
HNRNPK	18.5216338619	19	0.843062481666	0.936931651511
HNRNPL	17.5232001921	12	0.584628923438	0.838222352596
HNRNPLL	16.7112544374	4	0.317395130537	0.408917571135
HNRNPM	18.2729638398	9	0.797594602523	0.747433264887
HNRNPR	17.114253226	19	0.454678791434	0.936931651511
HNRNPU	18.3971214598	15	0.819888530361	0.894103842769
HNRNPUL1	17.3334859586	9	0.52009386917	0.747433264887
HNRNPUL2	17.2169057146	19	0.483426224699	0.936931651511
HOOK3	16.2882753316	7	0.217072455265	0.646377236726
HP1BP3	18.3364083856	14	0.80815488413	0.879143443825
HPCA	19.3421272204	4	0.934291581109	0.408917571135
HPCAL1	17.2659061735	5	0.495746553241	0.505426811382
HPCAL4	17.0050636099	4	0.415957758874	0.408917571135
HPF1	15.5945057377	3	0.100616016427	0.294074508654
HPRT1	17.3035899237	4	0.511000293341	0.408917571135
HRAS	18.5679406456	3	0.853916104429	0.294074508654
HRNR	12.6978221503	5	0.0041067761807	0.505426811382
HS2ST1	16.726835428	4	0.322088589029	0.408917571135
HSD17B10	17.9432237989	10	0.716632443532	0.783660897624
HSD17B11	15.4259854895	4	0.0797887943678	0.408917571135
HSD17B12	19.9163879306	8	0.969199178645	0.702552068055
HSD17B4	18.2828029152	22	0.799647990613	0.956585508947
HSD17B7	16.3021076388	5	0.220005866823	0.505426811382
HSDL1	18.4865739047	12	0.835728952772	0.838222352596
HSDL2	15.6459389531	4	0.105309474919	0.408917571135
HSP90AA1	19.2700048931	20	0.929598122617	0.944998533294
HSP90AA4P	19.135169124	1	0.919331182165	0.0513347022587
HSP90AB1	19.8735047024	36	0.965679084776	0.991493106483
HSP90B1	19.4950234877	40	0.945145203872	0.993253153417
HSPA12A	17.2460015775	17	0.492813141684	0.917131123497
HSPA13	17.2449475519	13	0.492226459372	0.859782927545
HSPA2	20.3320613016	11	0.98269287181	0.812848342622
HSPA4	17.6486309933	31	0.631270167204	0.985039601056
HSPA4L	16.6136845271	7	0.289821061895	0.646377236726
HSPA5	20.4217714375	34	0.983866236433	0.98958638897
HSPA8	19.5177133388	24	0.946025227339	0.966265767087
HSPA9	18.4725037486	36	0.833675564682	0.991493106483
HSPBP1	16.8912577802	4	0.375476679378	0.408917571135
HSPD1	19.4009989588	33	0.940158404224	0.988119683192
HSPE1	19.5420861314	9	0.948371956586	0.747433264887
HSPH1	16.7497009554	17	0.330595482546	0.917131123497
HTATSF1	14.6064995154	5	0.0325608682898	0.505426811382
HTD2	17.4400855234	1	0.557934878263	0.0513347022587
HTRA1	14.319783933	2	0.0243473159284	0.168817835142
HTRA2	16.3287898951	2	0.225872689938	0.168817835142
HTT	16.3690992797	3	0.234966265767	0.294074508654
HUWE1	16.8288467039	23	0.351716045761	0.962158990906
HYOU1	18.3508889178	38	0.811088295688	0.99237312995
HYPK	16.5569948853	5	0.277500733353	0.505426811382
IARS	18.0237071295	28	0.73892637137	0.976972719273
IARS2	18.5266839343	24	0.844235846289	0.966265767087
IBA57	16.5802954915	3	0.281314168378	0.294074508654
IDE	16.2609605837	4	0.210325608683	0.408917571135
IDH1	18.8833111416	16	0.893810501613	0.905690818422
IDH2	20.0165134284	23	0.973892637137	0.962158990906
IDH3A	17.2358312989	12	0.489293047815	0.838222352596
IDH3B	17.8480792171	11	0.689351716046	0.812848342622
IDH3G	17.0906819879	6	0.44529187445	0.580228806101
IDI1	18.0885675583	4	0.75828688765	0.408917571135
IDS	17.1576290731	8	0.467292461132	0.702552068055
IFT27	16.7476446895	2	0.33030214139	0.168817835142
IGF2BP1	18.1578231235	16	0.77148723966	0.905690818422
IGF2BP2	16.6082270907	8	0.28806101496	0.702552068055
IGF2BP3	17.5036396941	5	0.575242006454	0.505426811382
IGF2R	17.8191509783	29	0.681138163684	0.98063948372
IGFBPL1	19.7310128846	4	0.958932238193	0.408917571135
IGFN1	19.6822623741	1	0.956292167791	0.0513347022587
IGLON5	17.7138673551	3	0.654150777354	0.294074508654
IGSF3	17.7861133536	7	0.672924611323	0.646377236726
IK	15.5336399441	1	0.0924024640657	0.0513347022587
ILF2	19.672794498	15	0.955412144324	0.894103842769
ILF3	18.9768321425	18	0.905544147844	0.92725139337
ILKAP	15.4891701735	2	0.0891757113523	0.168817835142
ILVBL	17.7470061775	12	0.665004400117	0.838222352596
IMMT	17.498773669	33	0.573775300675	0.988119683192
IMP3	18.1184869295	3	0.763567028454	0.294074508654
IMPA1	17.9959744306	7	0.73129950132	0.646377236726
IMPAD1	16.7455441128	7	0.329422117923	0.646377236726
IMPDH1	16.2979585125	1	0.2188325022	0.0513347022587
IMPDH2	16.3822208295	11	0.237606336169	0.812848342622
INA	18.7809707178	23	0.884130243473	0.962158990906
INPP1	14.681509754	1	0.0354942798475	0.0513347022587
INPP4A	14.3838118015	2	0.0272807274861	0.168817835142
INPP5A	14.3670564316	3	0.0258140217072	0.294074508654
INPP5F	16.4308269658	2	0.248459958932	0.168817835142
INSR	17.0629680748	3	0.438545027867	0.294074508654
INTS11	15.6902381709	1	0.110589615723	0.0513347022587
IPO5	17.6556561598	19	0.634203578762	0.936931651511
IPO7	16.9071260323	13	0.380463479026	0.859782927545
IPO9	16.1067823464	14	0.180404810795	0.879143443825
IQSEC1	17.3377920029	4	0.521267233793	0.408917571135
IQSEC2	15.771733212	3	0.120563215019	0.294074508654
IRF2BPL	17.6435787895	3	0.629216779114	0.294074508654
IRGQ	18.5639033334	5	0.852742739806	0.505426811382
ISCA1	16.4336134555	3	0.2493399824	0.294074508654
ISCA2	17.4250720619	3	0.550601349369	0.294074508654
ISLR2	17.5788265433	4	0.605456145497	0.408917571135
ISOC1	17.151145513	5	0.465532414198	0.505426811382
IST1	17.4661624772	4	0.564975066002	0.408917571135
ISYNA1	18.9076519365	8	0.897330595483	0.702552068055
ITFG1	19.0175289873	10	0.909357582869	0.783660897624
ITGA3	16.7498644781	2	0.330888823702	0.168817835142
ITGAE	18.79682065	1	0.886183631564	0.0513347022587
ITGAV	16.3747225753	2	0.23613963039	0.168817835142
ITGB1	17.5666503132	14	0.601642710472	0.879143443825
ITGB8	16.3308601615	2	0.22645937225	0.168817835142
ITIH2	17.8909948221	6	0.702258726899	0.580228806101
ITIH3	18.3665759973	2	0.814901730713	0.168817835142
ITM2C	17.727611166	1	0.658257553535	0.0513347022587
ITSN1	16.0532895077	4	0.171897917278	0.408917571135
IVD	16.9868326589	10	0.41067761807	0.783660897624
IWS1	17.3772493269	4	0.5318275154	0.408917571135
JAM3	19.0612248252	2	0.912877676738	0.168817835142
JPT1	16.4225300063	2	0.245233206219	0.168817835142
JUP	15.2727323871	8	0.0651217365796	0.702552068055
KALRN	16.7195123734	14	0.320328542094	0.879143443825
KARS	18.3643788285	16	0.81372836609	0.905690818422
KAZN	13.4381002366	2	0.0082135523614	0.168817835142
KCNAB2	16.0356789662	3	0.169844529187	0.294074508654
KCTD12	17.7960637767	7	0.675858022881	0.646377236726
KDELC1	16.1357715887	3	0.185684951599	0.294074508654
KDM1A	16.8154948024	7	0.348782634204	0.646377236726
KDM1B	10.9333077526	2	0.000586682311528	0.168817835142
KDM3B	16.250819014	4	0.20915224406	0.408917571135
KDM4B	17.3401826455	1	0.52214725726	0.0513347022587
KHDRBS1	17.8180086893	7	0.680551481373	0.646377236726
KHDRBS2	16.8325597557	4	0.353476092696	0.408917571135
KHDRBS3	16.7090649211	2	0.31651510707	0.168817835142
KHSRP	15.3857443885	5	0.0742153124083	0.505426811382
KIAA0319L	16.6434735076	11	0.297741273101	0.812848342622
KIAA0391	16.6882129368	6	0.310354942798	0.580228806101
KIAA1191	15.4393080427	1	0.082135523614	0.0513347022587
KIAA1324L	16.8978978194	8	0.376943385157	0.702552068055
